fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating
UA023061,23 Aug 26,6,Victory Park,Black Rock,No. 2,Alexei Moralis / Oscar Forbes,Charlotte Ray / Jess Leeds,Alexei Moralis / Oscar Forbes,6-2,6,2,1,0,Completed,true
UA023063,23 Aug 26,6,Maccabi,Dendy Park,No. 1,Matti Feinberg / Eden Feinberg,Kevin Xie / Taku Ramensky,Matti Feinberg / Eden Feinberg,7-6,7,6,1,0,Completed,true
UA023063,23 Aug 26,6,Maccabi,Dendy Park,No. 2,Riley Hersz / Ari Zipor,Daniel Bloom / Charlie Deutscher,Daniel Bloom / Charlie Deutscher,5-7,5,7,0,1,Completed,true
UA023064,23 Aug 26,6,BLTC,Le Page,No. 1,Sebastian Smith-Lopez / Tomas Cabrera,Hunter Newman / Ma'ayan Alamaru,Sebastian Smith-Lopez / Tomas Cabrera,6-2,6,2,1,0,Completed,true
UA023064,23 Aug 26,6,BLTC,Le Page,No. 2,Preston Liu / Angus Christie,Eeshan Gurjar / Shlok Pawali,Eeshan Gurjar / Shlok Pawali,3-6,3,6,0,1,Completed,true
UA023071,30 Aug 26,7,GPHC,Black Rock,No. 1,Hugo Rutherford / Lewis O'Donnell,Luca Nadal / Stirling Maguire,Luca Nadal / Stirling Maguire,1-6,1,6,0,1,Completed,true
UA023071,30 Aug 26,7,GPHC,Black Rock,No. 2,Finn Noonan / Julian Delcoigne,Angus Ray / Charlotte Ray,Angus Ray / Charlotte Ray,4-6,4,6,0,1,Completed,true
UA023073,30 Aug 26,7,Le Page,Dendy Park,No. 1,Matan Shargian / Eeshan Gurjar,Oscar Want / Kevin Xie,Oscar Want / Kevin Xie,6-7,6,7,0,1,Completed,true
UA023073,30 Aug 26,7,Le Page,Dendy Park,No. 2,Shlok Pawali / Zac Bianchi,Charlie Deutscher / Reina Hasegawa,Shlok Pawali / Zac Bianchi,6-0,6,0,1,0,Completed,true
UA023074,30 Aug 26,7,Maccabi,BLTC,No. 1,Matti Feinberg / Eden Feinberg,Sebastian Smith-Lopez / Preston Liu,Matti Feinberg / Eden Feinberg,6-1,6,1,1,0,Completed,true
UA023074,30 Aug 26,7,Maccabi,BLTC,No. 2,Riley Hersz / Ari Zipor,Tomas Cabrera / Celina Sakaci,Tomas Cabrera / Celina Sakaci,3-6,3,6,0,1,Completed,true
UA023081,6 Sep 26,8,BLTC,GPHC,No. 1,Sebastian Smith-Lopez / Tomas Cabrera,Hugo Rutherford / Ella Greville,Sebastian Smith-Lopez / Tomas Cabrera,6-2,6,2,1,0,Completed,true
UA023081,6 Sep 26,8,BLTC,GPHC,No. 2,Celina Sakaci / Preston Liu,Lewis O'Donnell / Finn Noonan,Celina Sakaci / Preston Liu,6-4,6,4,1,0,Completed,true
UA023082,6 Sep 26,8,Dendy Park,Victory Park,No. 1,Oscar Want / Miku Higuchi,Kit Smith / Nathan He,Oscar Want / Miku Higuchi,6-2,6,2,1,0,Completed,true
UA023082,6 Sep 26,8,Dendy Park,Victory Park,No. 2,Taku Ramensky / Daniel Bloom,Cameron Wilson / Aahana Dodia,Cameron Wilson / Aahana Dodia,3-6,3,6,0,1,Completed,true
UA023083,6 Sep 26,8,Maccabi,Black Rock,No. 1,Riley Hersz / Josh Green,Luca Nadal / Stirling Maguire,Luca Nadal / Stirling Maguire,1-6,1,6,0,1,Completed,true
UA023083,6 Sep 26,8,Maccabi,Black Rock,No. 2,Zev Harris / Ari Zipor,Charlotte Ray / Jess Leeds,Zev Harris / Ari Zipor,6-2,6,2,1,0,Completed,true
UA023091,13 Sep 26,9,GPHC,Le Page,No. 1,Hugo Rutherford / Julian Delcoigne,Hunter Newman / Eeshan Gurjar,Hunter Newman / Eeshan Gurjar,0-6,0,6,0,1,Completed,true
UA023091,13 Sep 26,9,GPHC,Le Page,No. 2,Ella Greville / Phoebe Wong,Shlok Pawali / Ma'ayan Alamaru,Ella Greville / Phoebe Wong,6-4,6,4,1,0,Completed,true
UA023092,13 Sep 26,9,Victory Park,BLTC,No. 1,Lenny Nunn / Kit Smith,Tomas Cabrera / Celina Sakaci,Lenny Nunn / Kit Smith,6-4,6,4,1,0,Completed,true
UA023092,13 Sep 26,9,Victory Park,BLTC,No. 2,Cameron Wilson / Oscar Forbes,Preston Liu / Angus Christie,Cameron Wilson / Oscar Forbes,6-4,6,4,1,0,Completed,true
UA023093,13 Sep 26,9,Black Rock,Dendy Park,No. 1,Leo Gu / Jayshan Kumaran,Miku Higuchi / Kevin Xie,Leo Gu / Jayshan Kumaran,6-4,6,4,1,0,Completed,true
UA023093,13 Sep 26,9,Black Rock,Dendy Park,No. 2,Stirling Maguire / Jess Leeds,Daniel Bloom / Charlie Deutscher,Stirling Maguire / Jess Leeds,6-2,6,2,1,0,Completed,true
